id,evidence,prediction,label
bf3034ec-679a-42d1-9d24-69b51c602233,"  - Patients who received more than one chemotherapy line. Patients with only non-measurable lesions other than lytic or mixed (lytic and blastic) bone metastasis.Previous treatment with exemestane, mTOR inhibitors, PI3K inhibitors or AKT inhibitors.",0,0
fbde81ad-0d06-4d2a-8baa-eb5eace1b3ec,Adverse Events 1:,1,1
fbde81ad-0d06-4d2a-8baa-eb5eace1b3ec,  Total: 0/15 (0.00%),0,1
fbde81ad-0d06-4d2a-8baa-eb5eace1b3ec,Adverse Events 2:,1,1
fbde81ad-0d06-4d2a-8baa-eb5eace1b3ec,  Total: ,0,1
fbde81ad-0d06-4d2a-8baa-eb5eace1b3ec,Adverse Events 1:,1,1
fbde81ad-0d06-4d2a-8baa-eb5eace1b3ec,  Total: 0/442 (0.00%),0,1
fbde81ad-0d06-4d2a-8baa-eb5eace1b3ec,Adverse Events 2:,1,1
fbde81ad-0d06-4d2a-8baa-eb5eace1b3ec,   ,0,1
5e6797ef-370c-4b35-9e1d-37e694b538a6,Adverse Events 1:,1,1
5e6797ef-370c-4b35-9e1d-37e694b538a6,  Total: 1/13 (7.69%),1,1
5e6797ef-370c-4b35-9e1d-37e694b538a6,  Rapid disease progression  [1]1/13 (7.69%),1,1
5e6797ef-370c-4b35-9e1d-37e694b538a6,  Increased pleural effusion  [2]0/13 (0.00%),1,1
5e6797ef-370c-4b35-9e1d-37e694b538a6,Adverse Events 2:,1,1
5e6797ef-370c-4b35-9e1d-37e694b538a6,  Total: 1/4 (25.00%),1,1
5e6797ef-370c-4b35-9e1d-37e694b538a6,  Rapid disease progression  [1]0/4 (0.00%),1,1
5e6797ef-370c-4b35-9e1d-37e694b538a6,  Increased pleural effusion  [2]1/4 (25.00%),1,1
28a88ea8-4cea-404c-9ad7-cb1be9c19d7f,INTERVENTION 1: ,1,1
28a88ea8-4cea-404c-9ad7-cb1be9c19d7f,  Arm A (ANA),0,1
28a88ea8-4cea-404c-9ad7-cb1be9c19d7f,"  Patients receive oral anastrozole as 1 mg film-coated tablets, once daily for 6 months.",0,1
28a88ea8-4cea-404c-9ad7-cb1be9c19d7f,  anastrozole: Given orally,1,1
28a88ea8-4cea-404c-9ad7-cb1be9c19d7f,INTERVENTION 2: ,1,1
28a88ea8-4cea-404c-9ad7-cb1be9c19d7f,  Arm B (FULV),0,1
28a88ea8-4cea-404c-9ad7-cb1be9c19d7f,"  Patients receive fulvestrant intramuscularly ( 250 mg/5 ml solution) on days 1, 14, and 28 and then once a month thereafter until 6 months.",0,1
28a88ea8-4cea-404c-9ad7-cb1be9c19d7f,  fulvestrant: Given intramuscularly,1,1
59a0bff2-c254-45f1-a6ae-2d847777db94,Outcome Measurement: ,1,1
59a0bff2-c254-45f1-a6ae-2d847777db94,  Time to Progression,1,1
59a0bff2-c254-45f1-a6ae-2d847777db94,"  Time to Progression (TTP) is defined as the time (in months) from the moment the patient starts the study treatment to the date of progressive disease. That is, a patient has an event is she progresses or dies due to progressive disease. Progression is defined using Response Evaluation Criteria In Solid Tumors Criteria (RECIST v1.0).",1,1
59a0bff2-c254-45f1-a6ae-2d847777db94,  Time frame: After 1 year from the treatment start day.,1,1
59a0bff2-c254-45f1-a6ae-2d847777db94,Results 1: ,1,0
59a0bff2-c254-45f1-a6ae-2d847777db94,  Arm/Group Title: Arm A (Cint),0,0
59a0bff2-c254-45f1-a6ae-2d847777db94,"  Arm/Group Description: Capecitabine will be administered orally at a dose of 1250 mg/m2 twice-daily (in the morning and in the evening, the equivalent of a total daily dose of 2500 mg/m2) for 14 days, in 3 week cycles with a resting period of 7 days,until disease progression or severe toxicity.",1,0
59a0bff2-c254-45f1-a6ae-2d847777db94,  Overall Number of Participants Analyzed: 72,1,0
59a0bff2-c254-45f1-a6ae-2d847777db94,  Median (95% Confidence Interval),1,0
59a0bff2-c254-45f1-a6ae-2d847777db94,  Unit of Measure: months  8.68        (6.55 to 11.05),0,0
59a0bff2-c254-45f1-a6ae-2d847777db94,Results 2: ,1,0
59a0bff2-c254-45f1-a6ae-2d847777db94,  Arm/Group Title: Arm B (Ccont),0,0
59a0bff2-c254-45f1-a6ae-2d847777db94,"  Arm/Group Description: Capecitabine 800 mg/m2 orally twice-daily (in the morning and in the evening the equivalent of one dose of 1600 mg/m2) for 21 days, in 3 week cycles without resting period, until disease progression or severe toxicity.",1,0
59a0bff2-c254-45f1-a6ae-2d847777db94,  Overall Number of Participants Analyzed: 84,1,0
59a0bff2-c254-45f1-a6ae-2d847777db94,  Median (95% Confidence Interval),0,0
59a0bff2-c254-45f1-a6ae-2d847777db94,  Unit of Measure: months  6.84        (6.02 to 8.06),0,0
59a0bff2-c254-45f1-a6ae-2d847777db94,Outcome Measurement: ,1,1
59a0bff2-c254-45f1-a6ae-2d847777db94,  Number of Participants With Objective Response Based on Data Review Committee's Assessment,1,1
59a0bff2-c254-45f1-a6ae-2d847777db94,  Number of participants with objective response based on assessment of confirmed complete response (CR) or confirmed partial response (PR) according to Response Evaluation Criteria in Solid Tumors version 1.0 (RECIST). CR is defined as disappearance of all target and non-target lesions. PR is defined as 30% decrease in sum of the longest dimensions (LDs) of the target lesions taking as reference the baseline sum LD according to RECIST. Confirmed responses are those that persist on repeat evaluation 4 weeks after initial documentation of response.,1,1
59a0bff2-c254-45f1-a6ae-2d847777db94,"  Time frame: Day 1 of Cycle 2, every 6 weeks after Cycle 2, and at the end of Cycle 8.",1,1
59a0bff2-c254-45f1-a6ae-2d847777db94,Results 1: ,1,0
59a0bff2-c254-45f1-a6ae-2d847777db94,  Arm/Group Title: SUNITINIB+CAPECITABINE,1,0
59a0bff2-c254-45f1-a6ae-2d847777db94,"  Arm/Group Description: Sunitinib was administered orally from Day 1 at the starting dose of 37.5 mg/day on a continuous daily dosing schedule in 21-day cycles. Capecitabine was administered orally from Days 1 to 14 every 21 days at a starting dose of 2,000 mg/m^2/day. Participants were monitored for toxicity, and sunitinib and/or capecitabine dosing could be interrupted or reduced according to individual tolerance. Participants with progressive disease (PD) or intolerable toxicity were considered for discontinuation from the study.",1,0
59a0bff2-c254-45f1-a6ae-2d847777db94,  Overall Number of Participants Analyzed: 63,1,0
59a0bff2-c254-45f1-a6ae-2d847777db94,  Measure Type: Number,0,0
59a0bff2-c254-45f1-a6ae-2d847777db94,  Unit of Measure: participants  Total Number of Participants with CR+PR: 19,1,0
59a0bff2-c254-45f1-a6ae-2d847777db94,  Complete Response (CR): 0,1,0
59a0bff2-c254-45f1-a6ae-2d847777db94,  Partial Response (PR): 19,1,0
44412911-1f34-4841-a795-86eed5a209d7,Adverse Events 1:,1,1
44412911-1f34-4841-a795-86eed5a209d7,  Total: 2/6 (33.33%),0,1
44412911-1f34-4841-a795-86eed5a209d7,  Abdominal pain 1/6 (16.67%),1,1
44412911-1f34-4841-a795-86eed5a209d7,  Fever 1/6 (16.67%),1,1
44412911-1f34-4841-a795-86eed5a209d7,"  Death, NOS 1/6 (16.67%)",0,1
44412911-1f34-4841-a795-86eed5a209d7,"  Infections and Infestations - Other, Gram-negative bacteremia, 40 degree C fever 1/6 (16.67%)",1,1
44412911-1f34-4841-a795-86eed5a209d7,Adverse Events 2:,1,1
44412911-1f34-4841-a795-86eed5a209d7,  Total: 0/4 (0.00%),0,1
44412911-1f34-4841-a795-86eed5a209d7,  Abdominal pain 0/4 (0.00%),0,1
44412911-1f34-4841-a795-86eed5a209d7,  Fever 0/4 (0.00%),1,1
44412911-1f34-4841-a795-86eed5a209d7,"  Death, NOS 0/4 (0.00%)",0,1
44412911-1f34-4841-a795-86eed5a209d7,"  Infections and Infestations - Other, Gram-negative bacteremia, 40 degree C fever 0/4 (0.00%)",1,1
505ccc8c-b07a-4902-b8c3-4d3b4891779a,INTERVENTION 1: ,1,1
505ccc8c-b07a-4902-b8c3-4d3b4891779a,  Dendritic Cell Vaccine,1,1
505ccc8c-b07a-4902-b8c3-4d3b4891779a,"  Therapeutic autologous dendritic cells (Dendritic Cell Vaccine) i.d. injection, 20 x 106 DCs given per treatment Trastuzumab infusion Vinorelbine ditartrate infusion",1,1
505ccc8c-b07a-4902-b8c3-4d3b4891779a,"  sargramostim: All patients will receive Leukine (GM-CSF) at 250 mcg/m2 starting one day after the administration of chemotherapy x 7 days. Patients with neutrophil counts below 1,000/mm3 on day 8 will continue GM-CSF therapy until the neutrophil count is greater than 1,000/mm3.",1,1
505ccc8c-b07a-4902-b8c3-4d3b4891779a,  therapeutic autologous dendritic cells: patients will receive (10 x 106) peptide-pulsed DCs given by i.d injection into either axilla or the inguinal region with each peptide given into a separate site. The total dose will be 20 x 106 DCs given per treatment.,1,1
505ccc8c-b07a-4902-b8c3-4d3b4891779a,"  trastuzumab: Trastuzumab will be infused in the side-port of a freely flowing IV over 90 minutes and at 6mg/kg if the subject has not previously received Trastuzumab, or if it has been more than 30 days since any prior trastuzumab administration.",1,1
58614e8d-770e-4bfe-b74b-e2d429ef072f,INTERVENTION 1: ,0,1
58614e8d-770e-4bfe-b74b-e2d429ef072f,  Fulvestrant + Anastrozole,1,1
58614e8d-770e-4bfe-b74b-e2d429ef072f,  Fulvestrant 250 mg Loading Dose Regimen + Anastrozole 1 mg,0,1
58614e8d-770e-4bfe-b74b-e2d429ef072f,INTERVENTION 2: ,0,1
58614e8d-770e-4bfe-b74b-e2d429ef072f,  Anastrozole,1,1
58614e8d-770e-4bfe-b74b-e2d429ef072f,Anastrozole 1 mg,0,1
58614e8d-770e-4bfe-b74b-e2d429ef072f,INTERVENTION 1: ,0,1
58614e8d-770e-4bfe-b74b-e2d429ef072f,  HER2-targeted PET/CT,1,1
58614e8d-770e-4bfe-b74b-e2d429ef072f,"  Pts with confirmed HER2- breast cancer will undergo HER2-targeted PET/CT. 89Zr-trastuzumab is a novel radiotracer which allows excellent visualization of HER2+ lesions. 89Zr-pertuzumab is a novel radiotracer which may allow for specific visualization of HER2+ lesions. PET/CT imaging with these novel radiotracers will allow evaluation of all identifiable malignant lesions, rather than evaluation of only single lesions by biopsy.",1,1
d118efb5-ea31-49ca-8e20-686c85081e94,Adverse Events 1:,1,1
d118efb5-ea31-49ca-8e20-686c85081e94,  Total: 10/30 (33.33%),0,1
d118efb5-ea31-49ca-8e20-686c85081e94,  Hemoglobin decreased 2/30 (6.67%),1,1
d118efb5-ea31-49ca-8e20-686c85081e94,  Abdominal pain 1/30 (3.33%),1,1
d118efb5-ea31-49ca-8e20-686c85081e94,  Colitis 1/30 (3.33%),1,1
d118efb5-ea31-49ca-8e20-686c85081e94,  Diarrhea 7/30 (23.33%),1,1
d118efb5-ea31-49ca-8e20-686c85081e94,  Nausea 2/30 (6.67%),1,1
d118efb5-ea31-49ca-8e20-686c85081e94,  Rectal hemorrhage 1/30 (3.33%),1,1
d118efb5-ea31-49ca-8e20-686c85081e94,  Fatigue 1/30 (3.33%),0,1
d118efb5-ea31-49ca-8e20-686c85081e94,  Skin infection 1/30 (3.33%),0,1
d118efb5-ea31-49ca-8e20-686c85081e94,  Neutrophil count decreased 1/30 (3.33%),1,1
d118efb5-ea31-49ca-8e20-686c85081e94,  Platelet count decreased 3/30 (10.00%),1,1
d118efb5-ea31-49ca-8e20-686c85081e94,  Dehydration 1/30 (3.33%),0,0
d118efb5-ea31-49ca-8e20-686c85081e94,Adverse Events 1:,1,1
d118efb5-ea31-49ca-8e20-686c85081e94,  Total: 3/6 (50.00%),0,1
d118efb5-ea31-49ca-8e20-686c85081e94,  Anaemia 0/6 (0.00%),0,1
d118efb5-ea31-49ca-8e20-686c85081e94,  Febrile neutropenia 0/6 (0.00%),0,1
d118efb5-ea31-49ca-8e20-686c85081e94,  Neutropenia 0/6 (0.00%),0,1
d118efb5-ea31-49ca-8e20-686c85081e94,  Bradycardia 0/6 (0.00%),0,1
d118efb5-ea31-49ca-8e20-686c85081e94,  Diarrhoea 0/6 (0.00%),0,1
d118efb5-ea31-49ca-8e20-686c85081e94,  Pancreatitis 0/6 (0.00%),1,1
d118efb5-ea31-49ca-8e20-686c85081e94,  Vomiting 0/6 (0.00%),0,1
d118efb5-ea31-49ca-8e20-686c85081e94,  Disease progression 0/6 (0.00%),0,1
d118efb5-ea31-49ca-8e20-686c85081e94,  Fatigue 0/6 (0.00%),0,1
d118efb5-ea31-49ca-8e20-686c85081e94,  Pyrexia 0/6 (0.00%),0,1
d118efb5-ea31-49ca-8e20-686c85081e94,  Cholelithiasis 0/6 (0.00%),1,1
d118efb5-ea31-49ca-8e20-686c85081e94,  Hepatic pain 0/6 (0.00%),1,1
d118efb5-ea31-49ca-8e20-686c85081e94,  Bacteraemia 0/6 (0.00%),0,1
d118efb5-ea31-49ca-8e20-686c85081e94,Adverse Events 2:,1,1
d118efb5-ea31-49ca-8e20-686c85081e94,  Total: 3/6 (50.00%),0,1
d118efb5-ea31-49ca-8e20-686c85081e94,  Anaemia 0/6 (0.00%),0,1
d118efb5-ea31-49ca-8e20-686c85081e94,  Febrile neutropenia 0/6 (0.00%),0,1
d118efb5-ea31-49ca-8e20-686c85081e94,  Neutropenia 1/6 (16.67%),1,1
d118efb5-ea31-49ca-8e20-686c85081e94,  Bradycardia 0/6 (0.00%),0,1
d118efb5-ea31-49ca-8e20-686c85081e94,  Diarrhoea 0/6 (0.00%),0,1
d118efb5-ea31-49ca-8e20-686c85081e94,  Pancreatitis 0/6 (0.00%),0,1
d118efb5-ea31-49ca-8e20-686c85081e94,  Vomiting 0/6 (0.00%),0,1
d118efb5-ea31-49ca-8e20-686c85081e94,  Disease progression 0/6 (0.00%),0,1
d118efb5-ea31-49ca-8e20-686c85081e94,  Fatigue 1/6 (16.67%),1,1
d118efb5-ea31-49ca-8e20-686c85081e94,  Pyrexia 1/6 (16.67%),1,1
d118efb5-ea31-49ca-8e20-686c85081e94,  Cholelithiasis 0/6 (0.00%),0,1
d118efb5-ea31-49ca-8e20-686c85081e94,  Hepatic pain 1/6 (16.67%),1,1
d118efb5-ea31-49ca-8e20-686c85081e94,  Bacteraemia 0/6 (0.00%),0,1
5a181517-dbdc-4598-8955-ca1bfa380fa9,INTERVENTION 1: ,1,1
5a181517-dbdc-4598-8955-ca1bfa380fa9,  Gefitinib (ZD1839),1,1
5a181517-dbdc-4598-8955-ca1bfa380fa9,  ZD1839 at a daily dose of 250 mg or 500 mg depending on final dose in parent trial,1,1
5a181517-dbdc-4598-8955-ca1bfa380fa9,INTERVENTION 1: ,1,1
5a181517-dbdc-4598-8955-ca1bfa380fa9,  Zoledronic Acid,1,1
5a181517-dbdc-4598-8955-ca1bfa380fa9,"  Zoledronic acid, vitamin D and calcium supplements.",1,1
5a181517-dbdc-4598-8955-ca1bfa380fa9,INTERVENTION 2: ,1,1
5a181517-dbdc-4598-8955-ca1bfa380fa9,  Zoledronic Acid + Radiopharmaceuticals,1,1
5a181517-dbdc-4598-8955-ca1bfa380fa9,"  Zoledronic acid, vitamin D and calcium supplements, plus Sr-89 or Sm-153.",1,1
4adbcbcc-ae43-46af-a072-815d1e788f29,Inclusion Criteria:,1,0
4adbcbcc-ae43-46af-a072-815d1e788f29,  - Disease Characteristics:,0,0
4adbcbcc-ae43-46af-a072-815d1e788f29,  All Subjects: All subjects treated under this protocol will have histologically documented cancer of one of the following types:,1,0
4adbcbcc-ae43-46af-a072-815d1e788f29,"  A. Metastatic breast cancer (7 triple negative, 23 ER+ after the first 15 patients are enrolled on the non-CCND1cohort; in addition 10 HER2+ for combination trastuzumab and PD0332991 therapy) up to 55 total enrollment slots B. Metastatic colorectal cancer that harbors the Kras or BRAF mutation (15-30 enrollment slots) C. Advanced or metastatic esophageal and/or gastric cancer (15-30 enrollment slots) D. Cisplatin-refractory, unresectable germ cell tumors (15-30 enrollment slots) E. Any tumor type if tissue tests positive for CCND1 amplification, CDK4/6 mutation, CCND2 amplification OR any other functional alteration at the G1/S checkpoint. (15-30 enrollment slots)",1,1
4adbcbcc-ae43-46af-a072-815d1e788f29,"  - Biopsy Requirements: For Subjects with accessible disease amenable to biopsy: A biopsy will be obtained pre-treatment and in during cycle 1 (while patient is receiving drug) for molecular markers of the cell cycle, and its inhibition.",1,0
4adbcbcc-ae43-46af-a072-815d1e788f29,  Subjects will be > 18 years old,0,0
4adbcbcc-ae43-46af-a072-815d1e788f29,"  The subject has disease that is assessable by tumor marker, physical, or radiologic means.",1,0
4adbcbcc-ae43-46af-a072-815d1e788f29,  The subject has an Eastern Cooperative Oncology Group (ECOG) performance status of 0 or 1.,1,0
4adbcbcc-ae43-46af-a072-815d1e788f29,"  The subject has adequate organ function, defined as follows A. Bilirubin  1.5 x the upper limit of normal (ULN) B. Serum creatinine  1.5 x UNL or calculated creatinine clearance  60 mL/min, and C. For subjects without liver metastases: alanine aminotransferase (ALT) and aspartate aminotransferase (AST)  2.5 x ULN D. For subjects with liver metastases: alanine aminotransferase (ALT) and aspartate aminotransferase  5 x ULN",0,0
4adbcbcc-ae43-46af-a072-815d1e788f29,  All tumors must test positive for Rb expression except:,1,0
4adbcbcc-ae43-46af-a072-815d1e788f29,"  A. ER positive metastatic breast tumors (data now shows all to be Rb positive.) B. Any tumor type if tissue tests positive for CCND1 amplification, CDK4/6 mutation, CCND2 amplification OR any other functional alteration at the G1/S checkpoint.",1,0
4adbcbcc-ae43-46af-a072-815d1e788f29,"  - The subject has adequate marrow function, defined as follows: A. Absolute neutrophil count (ANC) >1500/mm3 B. Platelets >100,000/mm3, and C. Hemoglobin > 9 g/dL",0,0
4adbcbcc-ae43-46af-a072-815d1e788f29,  The subject is capable of understanding and complying with the protocol requirements and has signed the informed consent document.,0,0
4adbcbcc-ae43-46af-a072-815d1e788f29,  Sexually active subjects (male and female) must use accepted methods of contraception during the course of the study and for 3 months after the last dose of protocol drug(s).,1,0
4adbcbcc-ae43-46af-a072-815d1e788f29,  Female subjects of childbearing potential must have a negative pregnancy test at screening. Females of childbearing potential are defined as sexually mature women without prior hysterectomy or who have had any evidence of menses in the past 12 months.,1,0
4adbcbcc-ae43-46af-a072-815d1e788f29,"  However, women who have been amenorrheic for 12 or more months are still considered to be of childbearing potential if the amenorrhea is possibly due to prior chemotherapy, antiestrogens, or ovarian suppression.",0,0
4adbcbcc-ae43-46af-a072-815d1e788f29,  Exclusion Criteria,1,0
4adbcbcc-ae43-46af-a072-815d1e788f29,"  The subject has received cytotoxic chemotherapy (including investigational cytotoxic chemotherapy) within 3 weeks (or nitrosoureas or mitomycin C within 6 weeks) before the first dose of PD 0332991. . Patients with HER2-overexpressing tumors may receive trastuzumab up to the date of starting therapy, and may continue to receive trastuzumab while receiving PD0332991.",1,0
4adbcbcc-ae43-46af-a072-815d1e788f29,  The subject has received any other type of investigational agent within 28 days before the first dose of study treatment.,1,0
4adbcbcc-ae43-46af-a072-815d1e788f29,"  The subject has not recovered from clinically-meaningful toxicity due to prior therapy (i.e., back to baseline or Grade  1), with the exception of neurotoxicity and alopecia.",1,0
4adbcbcc-ae43-46af-a072-815d1e788f29,  The subject has untreated or uncontrolled brain metastases or evidence of leptomeningeal involvement of disease unless the subject has a teratoma in which case s/he may be eligible if all other eligibility criteria are met,1,0
4adbcbcc-ae43-46af-a072-815d1e788f29,"  The subject has uncontrolled intercurrent illness including, but not limited to:",1,0
4adbcbcc-ae43-46af-a072-815d1e788f29,  ongoing or active infection,0,0
4adbcbcc-ae43-46af-a072-815d1e788f29,  diabetes mellitus,0,0
4adbcbcc-ae43-46af-a072-815d1e788f29,  hypertension,0,0
4adbcbcc-ae43-46af-a072-815d1e788f29,"  symptomatic congestive heart failure, unstable angina pectoris, stroke or myocardial infarction within 3 months",0,0
4adbcbcc-ae43-46af-a072-815d1e788f29,  The subject has a baseline corrected QT interval (QTc) > 470 ms.,1,0
4adbcbcc-ae43-46af-a072-815d1e788f29,  The subject is pregnant or breastfeeding.,0,0
4adbcbcc-ae43-46af-a072-815d1e788f29,  The subject is known to be positive for the human immunodeficiency virus (HIV). Note:,1,0
4adbcbcc-ae43-46af-a072-815d1e788f29,  baseline HIV screening is not required,1,0
4adbcbcc-ae43-46af-a072-815d1e788f29,  - The subject is unable or unwilling to abide by the study protocol or cooperate fully with the investigator or designee.,1,0
10f7c7cf-b7e2-4d21-8870-1fdbcc7937f5,INTERVENTION 1: ,1,1
10f7c7cf-b7e2-4d21-8870-1fdbcc7937f5,  Arm I - Memantine,1,1
